id,nominal_capacity,nominal_energy,nominal_cycles,gravimetric_energy_density,volumetric_energy_density,industry_standard,nominal_voltage,operating_voltage,ac_resistance,max_self_discharge_rate,nominal_SOC_at_delivery,cell_weight,cell_name,cell_charging_temperature,cell_discharging_temperature,height,width,length,module_id
649,1626438132,479447834,1361795499,1159072450,1038820178,Honorable,7082.82,2.79,4644119443,7889000882,6629381570,6287487325,649,4.51,22.76,613.62,5264.36,2941.37,649
650,1343402042,404710220,1912916093,861345102,2044592685,Ms,8339.44,4.66,2724745649,2026729673,5106366251,7491985154,650,34.67,46.85,9865,8566.95,4068.45,650
651,541675236,1991734711,1196625492,1832064047,894560698,Mr,8630.68,2.47,9925500893,7291521437,1341680948,8107818446,651,51.06,-20.07,6309.1,2865.92,2772.34,651
652,965394395,1462618495,1858332638,868387282,493225325,Mr,7224.39,3.53,6075506527,9213061793,2581285690,8707398352,652,54.93,-7.5,6888.16,7641.94,4126.41,652
653,536378236,412468540,2129807239,1546380638,1099100159,Mr,2108.7,4.3,8902820882,1254767259,2922836580,8507641488,653,10.15,56.08,3176.59,527.22,6101.66,653
654,1349502780,328171950,531936102,1136678360,760245376,Dr,4600.53,4.69,5480206976,3275423065,6502605527,9136065660,654,15.32,33.66,573.9,4583.83,1690.37,654
655,1820911634,2065349224,1814169701,1201075770,1349984898,Dr,4720.25,0.17,5574119085,1333035550,2216966859,1223748557,655,38.58,28.64,2446.21,3922.74,7220.14,655
656,1153908104,2140880003,265286140,1945533960,900261663,Mr,6927.89,4.78,1417228731,7523320842,7185012096,3243504959,656,37.29,37.81,5662.95,2410.07,5268.86,656
657,1590018514,419840598,148936605,1454545864,1280343623,Dr,8277.76,3.27,9743235382,9496166123,2060667492,4074259259,657,43.8,59.03,5521.83,9881.47,243.96,657
658,1001512839,482513829,2089638209,1977475033,382423371,Dr,6257.1,2.17,3441064484,201348071.3,7084040634,1516138862,658,59.1,35.91,532.68,757.96,7492.35,658
659,1126263020,424774686,167768371,1726899393,961069227,Honorable,430.88,0.99,558317516.6,6642725850,8762671951,2954664112,659,58.65,45.24,3035.07,7522.37,5770.09,659
660,1018448909,753588857,1596186026,824045708,901418508,Ms,967.92,6.41,2958852402,7520764675,707065317.8,3186973059,660,4.08,-5.43,3396.02,6991.71,109.44,660
661,662874833,1242367469,170828706,1915768135,283231893,Dr,7582.42,6.01,3763774931,9157418812,505270814.7,9218537764,661,10.18,56.51,5634.51,289.51,791.89,661
662,1548897675,1079269471,1896633627,953479880,653313603,Mrs,5845.35,7.2,473797115.5,8030841489,9943644816,8652325475,662,41.72,51.68,1627.06,6096.61,9141.39,662
663,95871795,361112301,1819204835,548221383,1291723560,Mr,1262.88,4.63,5882625101,7846442463,8484913874,5705746287,663,58.74,-8.45,9891.89,4371.84,322.35,663
664,1401435115,513297698,846378040,606182851,136480590,Mr,8738.09,1.96,8729595847,2304538815,7106249260,5306726020,664,18.06,-24.89,7533.83,4742.85,1940.11,664
665,105777647,2024306438,634899972,1282535266,217326957,Dr,616.73,7.92,9100092580,2341046915,4735639420,296222566.8,665,25.41,0.97,5059.05,6514.41,9657.88,665
666,683854077,1797235768,1206708755,573459222,1924924356,Rev,3096.83,2.93,5412796697,1916506917,5448811761,1780741280,666,27.51,-18.41,9064.17,9358.01,6042.51,666
667,810128594,458136188,880906658,417508852,1605733158,Mr,199.12,7.8,2977951019,8841030655,4337480098,7717134705,667,3.58,-22.52,2810.27,1723.34,3541.65,667
668,930935900,1094154464,1938286685,1556122303,549604752,Dr,4767.86,2.65,6995366784,4245998493,71682176.44,5402441620,668,49.81,-15.35,8875.91,4063.58,3653.27,668
669,1625920502,1528536439,1881883988,893908866,1263231801,Mrs,8507.72,2.27,5183559837,5780347810,5579426571,5893723746,669,56.24,2.27,2172.87,5260.18,8042.93,669
670,1335787138,1567070397,256106543,922933372,880210075,Ms,5601.98,3.68,5904822729,5476002031,250848944.5,4438454881,670,30.25,16.45,392.55,6109.98,7051.42,670
671,2078546536,1465274470,770989228,1777726325,1826559478,Honorable,5259.36,9.58,1671454955,7577566653,2644521139,9899960463,671,59.54,38.25,831.54,6698.01,3118.71,671
672,1947168453,1852043794,1386889066,1238231335,1081782900,Honorable,9144.91,5.24,9142159379,7777996522,56846293.78,1766453310,672,36.2,26.64,4114.81,7643.72,1772.31,672
673,1678680586,1845052343,1814957356,1671319917,1583595042,Honorable,2331.52,9.37,941773415,538007553.1,1193797988,4530944605,673,30.06,41.46,815.99,1061.7,790.82,673
674,70594948,441163938,1364872035,783144159,29339816,Ms,9333.27,4.2,525679888.4,3603950373,6577787512,7880439284,674,55.14,22.01,4055.43,2994.31,2922.83,674
675,919999338,1452088651,276849450,404479311,278232442,Mr,4514.31,1.55,1816424681,538247497.1,3048622215,8663710131,675,45.98,35.14,2488.14,5146,9137.5,675
676,41271357,37446365,2019126009,1294063720,2035290481,Honorable,3535.76,3.58,9613492748,3511019929,1961224221,3835639490,676,53.79,43.22,1900.78,1858.76,355.11,676
677,3990569,1166487163,978543186,662990252,643100097,Mr,7951.26,7.82,2750051080,1593061321,2709345935,3990976371,677,46.05,24.95,3624.96,5847.08,1260.08,677
678,1422122508,606218463,376790604,1422871187,1370870864,Dr,1795.65,9.92,5483284310,3519530311,5641385521,222725410.3,678,24.16,24.63,7661.91,6629.25,1379.28,678
679,400785408,955472739,4871454,961841175,203785818,Rev,4510.06,6.31,4612818971,9975239032,6053082328,4651305107,679,23.81,57.7,9219.17,5955.97,3907.05,679
680,14854683,1007060632,2085397413,1792129847,1658021969,Mrs,5605.16,9.1,3468929968,896538512.4,2265211811,6957285495,680,53.91,7.68,7116.47,4212.91,5190.44,680
681,1973856856,2047672649,602210411,820830137,1900484660,Honorable,2299.28,2.47,7551635917,9701558359,6933423035,3078269124,681,33.98,4.44,7203.07,8359.42,5001.31,681
682,685792469,923386466,600801191,744082586,1660195734,Dr,3496.89,8.95,1679726691,1398461593,480124856.8,9439721356,682,45.64,49.18,3974.2,125.62,3522.47,682
683,150556735,1932839555,1372257965,1135655547,1115390962,Mr,8714.58,7.35,3445810661,522783315.6,5770317854,590860034.4,683,39.45,49.54,1046.3,3067.53,4121.68,683
684,248211940,883160327,658722598,1197400285,173324939,Honorable,1936.79,9.44,4713793006,3335634769,5055334751,2468040055,684,49.51,17.51,137.77,4959.1,576.21,684
685,993106618,1410504077,90868175,1994944128,1089057153,Mrs,8933.04,8.35,4105621576,926498889.3,114017137.8,8351747941,685,43.46,57.49,7483.65,5710.48,9857.49,685
686,1506073520,1619019153,1615146372,877192920,1369416034,Mr,5049.98,7.68,7332542336,6011426011,9474414094,9721033439,686,4.53,18.31,7176.12,3988.81,97.51,686
687,1184999392,609445237,2056971125,236128830,610959350,Mr,6911.61,1.63,547980899.9,8747143208,8783228588,7677618789,687,54.1,-19.63,4535.04,2714.32,9061.21,687
688,864363437,1657906907,1378842752,1400627667,2094467237,Mr,1406.11,5.27,4289427162,1343073712,2868586229,8489688062,688,27.86,53.57,8148.75,7061.6,7319.32,688
689,369601433,1952531781,653778926,1721310091,1061167193,Mrs,4609.02,7.8,1380145540,9174312612,6910058023,7164939165,689,24.31,7.95,5574.91,899.02,3214,689
690,1162964347,962007271,852553987,1676439720,43032056,Rev,2023.31,0.98,3208563083,3379668984,5269996576,2117689516,690,33.72,43.6,6235.92,594.25,9493.72,690
691,1060646772,1751987403,1198119922,397883035,595240757,Ms,5739.49,8.05,9252157190,4089499465,6759488734,298831641.2,691,2.23,-24.04,8541.31,9490.49,7644.3,691
692,1979487827,947134448,1010863689,701541909,356068942,Ms,5609.88,5.92,2519929682,6341874052,9388796868,5967420538,692,37.73,45.61,9878.54,2821.09,4017.03,692
693,1062855933,1476700140,475751646,1705126573,733070135,Dr,1816.51,1.09,712127171.8,8349387729,5264715176,9438835628,693,9.13,56.04,5005.69,237.07,3005.93,693
694,978792450,32596199,1361658067,581408387,1397631356,Dr,621.38,9.89,4679592172,9174012516,7801953872,3013495633,694,5.68,31.28,1970.21,9279.49,3873.73,694
695,1093501419,1360834507,43368672,1976244027,1412843762,Honorable,3951.83,7.55,4506840033,1393927022,8913525799,1021854619,695,32.27,-2.5,1471.24,1610.41,4334.94,695
696,964371791,445850553,1499738021,198777102,40713269,Rev,6553.51,1.5,9117506912,2584818418,4175743212,5115650703,696,5.41,-9.93,1010,5133.96,4332.94,696
697,102614446,1475317933,1580644420,1246086263,1483949639,Mr,9372.78,8.82,1151212040,3255212523,7704165917,760611961.1,697,39.02,55.19,4168.44,3342.65,3258.27,697
698,1864016015,215561148,1002182696,1061430868,1570932793,Mr,4198.79,1.1,6401530613,8287538596,482332997.8,9049128262,698,59.67,15.54,5015.16,9086.4,3201.43,698
699,1793851363,1240600564,1991663967,2042590021,1224221549,Rev,3024.44,6.94,2153081444,5010428476,2844479530,7743887310,699,35.25,-10.62,6842.98,413.85,5801.46,699
700,1199740696,525935809,1000281619,1860586387,1035166323,Mrs,2559.62,5.95,4528633222,6347529501,9451502871,2273997411,700,17.32,-28.19,8106.84,829.44,290.63,700
701,810071785,1842944041,1998956642,870644842,1361108232,Mrs,1383.69,2.54,7309657960,7577236203,8483777922,726044021,701,40.55,-20.67,6630.01,8565.35,8662.43,701
702,1073826260,1549189353,825472195,485557106,897011327,Mr,36.89,7.71,4636032655,1153978586,8515861997,2612514411,702,8.68,-25.65,9076.3,4016.53,6855.81,702
703,1997331278,1319634001,295926797,1265626694,1443294744,Ms,2873.25,5.27,5537883.03,60307760.04,6892907464,2966510335,703,17.85,42.25,7603.9,841.16,2302.44,703
704,38337703,1138276986,1101471718,443322247,2087231243,Dr,5383.95,0.45,5868236801,2812133582,3694226822,2061117603,704,27.02,-9.4,1662.99,9615.69,4930.84,704
705,722306599,66117918,1554807940,1985545032,1035386388,Honorable,9546.68,7.19,6618395171,9135338149,501367327.6,5393085323,705,33.53,-21.32,962.23,8488.82,5803.32,705
706,1884942987,1715688386,612292338,448086338,158144909,Mrs,4109.12,1.01,2541657284,7305791113,345167647.9,7918029211,706,37.14,-14.89,6008.65,3497.43,9445.78,706
707,555131277,1579982469,413461498,1997054281,371805679,Mrs,15.28,9.06,9319245217,1989997396,4575607763,674389783.3,707,11.61,44.7,8702.07,1161.64,2150.86,707
708,431551039,1391111566,1647675965,333602046,662376545,Honorable,2027.7,6.97,3322029835,1550115095,6827616122,1965967610,708,27.56,46.58,1925.56,1541.01,2416.22,708
709,1719700584,617916398,1137311042,1166902809,1366671935,Mr,2754.24,7.11,967452797.6,2727920118,6875791582,9291294985,709,25.12,30.11,5970.34,56.08,5507.92,709
710,496839063,375225806,30971558,607235882,618719649,Dr,8650.11,0.09,5162302844,2403940900,2003162838,2592124406,710,44.58,6.03,6974.76,8661.26,8445.1,710
711,1410439138,552477375,1970829934,1970267463,339892085,Ms,1050.81,1.77,7078487001,3443119208,2161957645,8636313287,711,17.82,28.3,2168.85,3999.8,3698.19,711
712,505094940,1660311220,77919634,66000435,1579981248,Honorable,2995.57,5.97,2283758307,1476300679,7706045065,7176399203,712,7.33,48.58,4539.91,4062.84,1179.29,712
713,1609835409,1760194127,1853171966,1445230333,855542694,Ms,7608.54,4.63,1897421986,1547349535,3156737993,1152116740,713,18.03,45.89,9579.5,3677.34,3263.49,713
714,151387798,303332450,285594204,1728021260,1568437492,Mrs,3754.18,4.95,4925177438,5307208602,2294241686,8879115058,714,19.23,-24.21,4205.4,3763.63,648.5,714
715,2116506840,829864420,598059191,856410388,435169505,Mrs,1165.75,4.45,1052358797,5175994166,3560487173,9929815178,715,34.69,-11.58,8558.32,2492.55,2483.22,715
716,1257291676,739178717,1967759215,723785228,2071787904,Rev,8386.46,4.57,4237860528,2808513714,7773143372,9963072933,716,28.18,-12.2,908.38,9251.05,4906.18,716
717,602390920,887041662,1627365554,261427757,1280157914,Honorable,5040.44,0.71,81826634.28,3854444556,3958239852,7961534340,717,47.5,-11.45,8599.95,7788.4,4704.91,717
718,2044079183,2077758997,540742043,1977999866,1681157973,Ms,4448.61,4.12,4345547024,6752886670,8907636968,1221944141,718,22.69,-25.56,4028.19,6368.32,2205.77,718
719,942772982,820871105,2044997746,984208096,1105701030,Mr,9009.96,9.89,4832391560,7913517480,2240274599,8431075394,719,32.67,35.27,1600.51,1380.96,3636.96,719
720,901476372,630351996,630291589,724913290,2028000944,Mr,3702.98,1.99,1377268689,6044884403,6700208181,8133639822,720,24.61,-14.98,3897.73,2705.18,5580.64,720
721,1716064007,393771767,811418397,1614009673,2037549009,Dr,6637.26,2.49,8412719947,2905496493,4724785274,1748998628,721,8.91,28.56,1688.33,9036.17,4614.22,721
722,1529396209,1025194516,2006847190,884274368,1260344584,Mr,2967.96,1.31,7689739620,3184222806,7161524371,7863838950,722,44.81,-2.04,2510.76,2425.15,194.11,722
723,2113259065,1262948008,210789011,621181008,1055337916,Honorable,450.42,5.65,745430629.7,1196347826,4576766604,2423238140,723,59.19,27.35,139.96,6165.11,5662.04,723
724,442408265,1422118432,1357373674,1624254633,733540493,Rev,242.06,9.01,1540452167,3081371051,9739565772,6764531922,724,15.11,-27.73,7448.04,5536.92,8727.37,724
725,1038061883,562937432,1457473076,932696296,601111315,Dr,1613.64,8.84,8280804718,4176733479,4326522773,5185395603,725,46.72,-20.51,5305.42,2713.85,1891.19,725
726,1454344749,1820685997,1335588592,1688431643,468323911,Rev,8797.04,0.68,6574042381,5184444937,8512310980,5418430322,726,35.79,34.97,6661.67,9066.5,4053.48,726
727,880409703,1293543293,2018840468,1638249017,1824303507,Ms,898.11,8.91,2738418043,7671329654,1484525655,4552036402,727,39.23,19.78,2855.3,4316.57,9059.63,727
728,161579390,1433321747,43077717,1540031565,798294363,Rev,1573.87,3.55,9708216670,2129728066,5230946625,4662962238,728,30.04,22.54,8398.05,3604.64,7690.01,728
729,574526577,1918986069,1253555689,816330255,539179593,Mrs,491.5,0.78,6690725099,1558338132,606009607.1,1222525661,729,51.5,45.82,743.72,2972.72,3281.99,729
730,1252649892,2068785353,1640565946,722414051,916384201,Ms,9664.93,8.51,198933394.9,7079970918,4306655864,7380753454,730,5.3,-15.73,3328.19,537.08,4392.58,730
731,682791871,187831333,1382775630,753730845,1873599943,Dr,3704.99,1.67,1201735883,8488472055,5708202237,5173783988,731,34.52,-1.61,2147.26,6130.59,8525.9,731
732,1355932157,246285069,1786547370,1512029500,950658084,Rev,7969.82,7.63,3778132500,9989554043,3125200251,6254413890,732,49.46,-18.14,2339.65,871.89,3446.68,732
733,1468553583,1058647088,1306424391,820569448,244791206,Ms,1967.99,5.22,7218415329,7744356179,1135086974,3625128107,733,34.65,31.39,6238.32,2696.95,5156.12,733
734,788010358,403519844,1198564831,1453444275,1640689306,Mr,8776.6,8.78,7082407977,7120391043,4494681607,4696364137,734,57.33,36.61,2144.51,8880.91,8906.2,734
735,1722507005,2067676689,1041444748,387882310,1369309738,Mrs,4016.11,7.84,3261759326,1657908744,8378979507,8158383468,735,20.01,56.47,856.9,6228.62,5612.42,735
736,1020143099,1805230839,652156006,717805087,1398294562,Rev,9457.13,0.71,4436178204,7693853878,9313317841,4138339770,736,3.81,-6.6,1667.94,4233.43,3386.45,736
737,440704415,580282254,1843311893,1231081278,1988048308,Dr,8698.4,2.62,9721763141,1774130971,1427318530,6933604463,737,49.83,-5.39,6773.99,5136.59,5796.02,737
738,620106818,1291059989,383713267,485476760,1994135800,Mr,7915.17,1.94,5312771888,6201123657,2630494801,2030333957,738,51.1,-4.56,7752.47,4802,3687.69,738
739,1456943373,1145915748,1053217886,1560692024,600415088,Mr,8322.27,7.08,2268735424,572150615.2,4180010764,7726855366,739,1.41,8.47,1181.87,4663.13,4983.61,739
740,1903327978,1683476589,1401104517,1121732611,874101137,Dr,9727.39,1.87,6953439246,7335394445,809926883.9,831470407.7,740,20.49,-14.09,2920.43,7513.13,8554.09,740
741,602082889,999458580,1680234611,1919381573,366749066,Mr,4780.01,7.54,3657909261,5611373586,3497933358,5616072126,741,49.66,36.69,8874.49,3449.65,8147,741
742,711846177,1919681831,827877309,830503635,1760400522,Rev,9987.78,7.15,5989696494,244317972.7,4347114910,8370073256,742,29.55,-19.67,9463.15,1584.71,7882.41,742
743,794413305,682853294,1630868569,538937924,1232069974,Mrs,7799.69,6.26,4314693108,2873744269,6792475452,3694376682,743,2.45,-15.09,7056.48,7830.12,2931.98,743
744,700874273,677465741,213174497,925633886,533750220,Mrs,4687.46,9.79,2340648855,8346220342,7827003623,6869040347,744,40.61,42.25,8205.67,9042.02,214.14,744
745,1321226576,1250235405,1781793427,1139008385,1492140763,Rev,7208.22,6.79,7081904798,2122722733,2726807098,2858399602,745,28.67,41.96,7146.2,7245.33,5510.1,745
746,2103098943,2022829693,1193511016,1508829151,389878571,Rev,6695.18,0.06,1558510559,2311288626,6346380762,5527876144,746,52.29,6.58,7242.14,979.99,177.69,746
747,1969793218,1570495992,1651008121,1456390676,896454884,Honorable,9656.08,2.66,5747325174,5187917555,6934018265,7175833408,747,36.32,30.07,2858.32,5886.93,2049.5,747
748,277400390,917888426,2046936447,134713383,498436127,Dr,1966.44,6.24,1512270018,3921480412,7386680855,7328277015,748,12.63,16.49,5852.04,296.56,5274.1,748
749,1513580001,1976100432,1463205963,2064671116,1950416932,Dr,4160.6,8.87,3483688947,1045446519,4846849017,3143704994,749,13.3,51.99,1421.78,401.82,5790.15,749
750,633192128,2115875563,333826841,1829823130,597234287,Rev,1516.5,2.26,8312334121,8312163694,9493161280,9912105941,750,53.48,17.97,4029.98,8198.87,8915.83,750
751,1856236432,703952278,1662805538,1913165924,166410571,Dr,2844.42,8.14,2100467316,5934251384,538410611.3,2780838224,751,49.89,36.21,6365.81,2562.37,8625.46,751
752,1795463491,584078053,571274463,974410325,682122703,Rev,8970.05,1.7,5159205961,358951906.3,6678516198,3860335183,752,31.79,19.47,5779.2,5467.79,5059.86,752
753,1521759029,1278819507,165572509,1931416118,434471214,Mrs,7851.58,2.94,6386043247,4445930273,4278276871,9996147916,753,0.17,19.65,6586.71,7172.31,6250.75,753
754,1554516969,589354802,1907392924,1669677003,529828680,Ms,296.79,1.27,1227685542,1957062051,2245692914,8910557544,754,7.43,40.89,679.54,2584.13,3353.47,754
755,1188925979,1502410321,1673854847,1130537711,182300044,Rev,8227.64,4.5,9728811597,2649317517,4315484904,1033469889,755,54.15,15.59,4997.65,1258.17,5433.42,755
756,1491083340,63021518,523316647,852545714,1837185036,Ms,6979.48,8.54,5119247542,646770938.1,6920143891,4482810278,756,23.96,55.64,3486.53,4248.4,6202.32,756
757,573899529,1170167021,311087779,1652619963,2063588620,Ms,4053.66,2.01,5218782443,1921973918,2211822232,2064551739,757,9.29,-29.94,5770.83,4303.33,1146.03,757
758,793049582,686180262,1739381227,1092241471,882014428,Ms,9361.2,4.99,9487035524,9318522414,9131865553,9120618125,758,18.43,-1.22,9225.94,2166.47,973.25,758
759,219750930,2009841191,1502704841,270267701,1369515181,Honorable,5496.86,2.84,8137439723,4230261698,9764538036,7003817544,759,18.6,-26.36,7138.83,1844.37,4369.91,759
760,950607335,2066420093,199668413,1047410044,1070113571,Ms,2901.26,6.38,3408585532,5156529960,8195714845,5054768527,760,24.35,42.86,2632.67,1340.84,4376.43,760
761,879425969,777777369,1212776577,552531445,1516219788,Dr,9203.32,9.62,1618993536,2013871180,9085908752,2019167482,761,1.91,36.84,5726.79,326.68,9568.54,761
762,1039228167,1410695335,1896027619,343639916,251977949,Ms,7555.4,7.67,7666748555,2859684300,8654913269,9250723439,762,24.44,56.93,5973.92,4456.61,7502.13,762
763,1503148447,271957894,1123121126,355447472,466860209,Rev,5036.42,8.17,8311367724,3897289584,3698005642,3667731196,763,56.7,-22.14,1033.93,1579.23,7352.52,763
764,625596449,586294792,1173485902,253377658,939301628,Dr,1104.2,1.46,4753754790,6749093822,2978027250,1163295185,764,37.23,57.83,6360.28,5535.9,1375.93,764
765,27914030,998948754,1286299997,1694396144,1302320582,Rev,2488.27,6.65,1761407630,7977282664,1226908798,1570839433,765,35.38,-9.15,3785.51,4367.23,2556.54,765
766,292870560,685855399,725385392,1643015835,1736850392,Mrs,5913.55,5.92,5342293040,3837708556,3712141062,660387402.5,766,39.52,52.4,3578.62,6382.98,2785.69,766
767,1236725269,1262794361,828209528,15304419,1802618538,Mr,6209.54,5.64,1590950499,6883936568,8030867498,858011492,767,31.87,22.56,1702.12,3989.84,9223.54,767
768,1038798197,913971775,311521362,1458773972,1475468565,Mrs,1128.81,6.48,2718450126,4696915199,3842746872,2005610702,768,51.75,-18.16,4944.76,8262.44,5814.72,768
769,1803080829,1378738814,1774319335,1036530472,287167943,Mrs,4730.77,3.86,6677531182,7183255805,8515312670,8154046513,769,37.01,38.89,8256.19,1438.37,6211.32,769
770,652221174,1896900454,1960147116,533167117,2047374368,Mr,2835.2,5.45,8548779013,5784877898,6830862051,3583987682,770,42.33,-7.63,6916.57,1778.56,9357.43,770
771,1054289454,948568794,348121420,2076647094,2077140099,Mr,4710.96,3.88,6838046485,5165988158,5011875188,5324335394,771,38.49,35.66,168.14,6563.68,9979.13,771
772,263883814,507023024,182572700,118167112,1775829578,Ms,4276.32,2.04,9446944803,9972062151,30111338.42,5698720489,772,33.3,58.58,2435.08,7707.62,7760.9,772
773,1583568486,1954453758,1326311308,691055576,6863814,Dr,4559.37,8.97,5032526091,1607263584,7118297338,7010289762,773,7.2,6.4,9880.52,8430.93,2155.82,773
774,769288428,1975865222,1498545817,1502606807,1952471048,Dr,3220.63,6.27,3036636148,9217193320,7706870216,150555242.2,774,48.1,22.34,2959.5,4114.8,2351.44,774
775,789764203,1088294819,685977958,2070822505,986511189,Mr,5615,3.94,9974970563,4863765301,5882567664,8291944218,775,44.85,31.22,2890.3,1580.48,5329.77,775
776,1244976127,1907628340,219917477,2024119838,474069111,Mr,7960.23,9.42,7514394295,5218444483,533098511.1,8194938822,776,26.77,-9.23,9020.42,2788.62,2876.06,776
777,348301066,1603195729,310754541,961510429,247504572,Mrs,5752.39,8.86,4984574481,143680926,9653207022,7531664121,777,24.31,54.7,5337.18,3688.39,2424.67,777
778,1959984099,1724261291,1309573321,1986266270,104385259,Mrs,6255.08,7.26,4837039453,6763806624,931011773.6,643892082.7,778,15.9,39.63,3039.23,3341.95,5441.69,778
779,1300174284,1408800271,290022,66799849,485258345,Mr,6999.97,1.75,8566434232,2947436779,2566127902,9029112660,779,49.99,36.63,5852.82,5981.22,3952.57,779
780,1106591512,1450561162,1907672668,1778880165,1929915188,Dr,7174.88,9.24,3219469639,3636746508,3907481118,8250036401,780,57.36,15.87,735.62,4819.23,2888.02,780
781,1769590457,1694380226,2140409848,1401358614,1165730817,Rev,1170.38,6.57,168166715.9,1165767514,5339524820,3655221543,781,53.29,14.46,8883.54,8685.55,4106.59,781
782,145725719,18902509,1906075841,206820371,1854020760,Mrs,1832.58,0.04,260891481.1,5742987635,6378664334,5616521444,782,29.46,32.61,6635.25,2319.97,3701.58,782
783,4211835,866944163,565340700,1872302996,770652339,Honorable,8386.36,1.66,4600794550,7239106579,874115140.6,6736795148,783,49.76,-23.73,2061.19,5411.72,7301.61,783
784,468558397,604019108,1826014158,156343099,2047850772,Dr,7789.16,4.7,6443716898,3080494672,3514407881,2055655115,784,56.56,6.14,9488.01,1304.45,8586.38,784
785,1294436976,2146649531,524474320,167539285,882054933,Honorable,3738.33,9.11,5858819820,8032043947,8617694306,7235997750,785,18.85,-15.11,9426.79,7470.88,8222.84,785
786,1310351656,211805742,562586545,1297512588,548861961,Rev,4154.36,3.51,6399437743,1012792393,4219755027,6473212017,786,14.74,-28.57,2470.57,7110.96,1710.34,786
787,1074218361,1720815597,1208160085,2078468481,1002149548,Rev,1660.92,8.62,3371279123,587522235.7,2453280381,3800029527,787,6.2,24.31,1524.42,2797.02,6137.79,787
788,844107855,510805252,660454169,1162909184,986243409,Ms,7393.69,7.99,3341002660,7624578873,2866056904,3396553516,788,54.95,29.87,1448.88,6614.56,6522.78,788
789,1619221426,1196184186,24892180,1684014730,1002203147,Honorable,9991.32,4.44,6217525031,8858729122,8003877463,9921980572,789,50.62,1.07,262.9,5285.65,5863.59,789
790,928443862,2098583243,1892936869,1082046605,911846551,Mr,8088.56,4.85,816444023,9551271456,57495697.74,8551660928,790,25.36,36.41,7780.46,6011.7,4820.18,790
791,1419492014,1744289309,990817318,1923285841,1743547781,Dr,4215.07,2.72,8470181771,8109041421,5203053650,1570510447,791,39.63,-14.43,8934.03,9710.51,1394.64,791
792,680393658,1697422920,1859882661,1487991558,779450858,Ms,4887.29,8.84,9090622998,7038428835,2272188896,4393851394,792,34.22,-3.76,6293.61,1944.81,5874.49,792
793,1205641906,558275815,2070961983,683486013,774116701,Mrs,2158.36,8.84,2094250386,6630663192,4319456868,4161436164,793,22.6,52.27,1436.45,527.84,7364.32,793
794,181490066,1509333125,2067914114,1700945031,1639826088,Mrs,7146,2.75,1104490506,1995648343,5252774461,5019473933,794,21.45,-11.98,1086.01,519.68,9700.46,794
795,2063755272,1389608115,1136228702,1165169319,1677205252,Rev,8256.31,3.36,3028596461,8794251799,8551365366,1117767264,795,15.05,-17.42,9045.21,8646.7,9245.77,795
796,425291712,1299849268,401498643,2089152998,343099710,Honorable,7684.78,2.99,4800760871,5781900123,8156859.78,1638433887,796,31.83,19.81,5118.27,2554.93,9310.29,796
797,1591428147,2063852266,768409622,304293827,1779338333,Honorable,5729.37,0.92,2207331881,289858290.8,1005653583,6343560924,797,22.51,11.69,9268.72,1004.89,7463.42,797
798,1594315879,885898949,2003031515,1102769094,1938395117,Dr,6130.26,3.1,6287943825,6613243978,1193015533,4528507067,798,29.68,6.65,410.21,101,2573,798
799,34550939,1393134413,300936048,1340617605,363053680,Ms,7905.16,9.96,3038821667,5484116191,6247690960,8478549925,799,0.43,-21.51,4587.21,8930.16,5261.58,799
800,2057723090,126455660,624199035,659449075,273312407,Rev,6373.45,4.97,8449195930,1292226627,3856693800,9328785020,800,54.83,-3.64,3788.63,9496.95,9671.62,800
801,1455111834,430458918,232064532,989902770,515500962,Mr,8356.51,2.49,4902597081,7593436245,7867242065,9558943682,801,29.18,-6.9,6832.57,7318.95,855.39,801
802,2132488674,1057149024,1273172664,1443685230,284540471,Ms,53.14,0.35,6799342801,4317188802,9187383830,2753756668,802,26.76,26.23,8737.62,6157.75,6642.69,802
803,1657944002,1469277668,1779062080,338921880,1945128852,Ms,1271.68,4.07,1067733893,9041377723,1713043647,1652458189,803,44.42,7.55,9864.49,5609.09,7084.54,803
804,558425134,1312169932,1481551778,1390314949,1346715797,Ms,7886.9,0.94,506108811.4,2878418413,878727527.5,1690922433,804,50.46,59.14,8679.37,1721.16,2455.41,804
805,283143303,1572564510,1533049759,562044477,406747316,Mr,5169.19,1.2,1010095033,7430713111,9762094404,9581174656,805,4.11,30.91,7006.49,7785.23,2300.68,805
806,2018674584,721305512,596246367,1567683607,825205878,Honorable,8081.78,0.33,315635440.4,9150344262,6229659278,8368237087,806,42.93,48.41,556.11,3652.89,78.69,806
807,32830074,370434620,1218604954,1753680103,635315104,Mrs,9387.11,5.63,5505134140,6886960812,6841735608,2792093069,807,37.35,-9.98,3324.3,4318.02,9908.45,807
808,71947083,1577170244,1825938640,1106377087,1780024016,Mr,6158.46,7.61,994818655,434454823.2,2368248017,2996566824,808,19.12,35.45,1230.79,8451.41,9439.47,808
809,970884509,1089397675,1919560475,1549017612,406750121,Honorable,844.82,6.67,9289529589,1231973130,3603599122,3838951338,809,48.41,57.69,7013.93,7998.91,6367.93,809
810,773401708,606023793,1377989247,730739083,620572280,Honorable,1960.87,1.08,7421981678,9754153343,1732318155,6890755260,810,41.23,-20.58,2064.24,5402.18,8604.14,810
